"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230501-22:06:21-60307)",
139876.77532923451,-71.7526235431639915,156719.07918159181,-69.53244141389097855,148123.53605516943,-60.57517505540099,119826.44907435816,-70.7569728153929984,142303.38338898503,-62.45120762180899,137978.35796089735,-81.6673237060209939,149180.63668139964,-73.39276461742898015,147835.03565300493,-83.99382693052098125,139141.6521138332,-70.3116375510259955,141602.78050654596,-85.7815664260130004
142063.08618441919,-76.76734446012000005,156941.21164072017,-74.92503540859999565,149198.99533974704,-69.07509833805400465,120174.96955907329,-70.3867060049250025,145026.90845415199,-57.4983988170729956,140336.82596706343,-74.5424457617660036,149820.12231757355,-66.59690842339398375,148263.3064374265,-80.2756651858749988,139631.17954786116,-71.75948288898899785,142210.44146873969,-75.827416155579982
142285.76853800456,-80.69828897455298005,157641.41185374136,-62.11433079379699485,149453.89751904664,-65.7633249509659945,120359.77253818611,-77.84104643585399655,146155.97484045045,-57.86179054605899785,140748.17683546086,-74.66571246833200325,152832.27958371633,-67.6945491918519904,149573.48943015698,-69.7188613318579936,140327.13512548906,-73.6772724511569944,142409.14432018074,-69.14948670726198515
143004.53021257633,-84.3041204220010056,159067.2716681273,-63.07284529916799425,150033.49171825664,-75.7275155452969951,121167.85669182013,-77.63365325517298715,146711.66408810938,-69.3177723832639853,143103.34397671086,-69.59187736254699515,153417.58103608785,-68.5087676230099871,150226.8975210178,-69.5538530093639903,145372.13807251687,-68.06117985375198005,143283.67533111701,-70.16265552848199125
143776.41142688171,-72.08873951717899315,159426.20354395699,-63.87347096421999,150730.08183351535,-60.7410595846450006,121978.35734383938,-66.2535624366429941,148318.57192290176,-58.38993859085900315,143454.96279633517,-72.2177236637109839,153911.99059825342,-75.1782428276129903,151215.92611527209,-67.4583922268089961,145954.55272809925,-66.3399053163819869,144108.16247754052,-70.06270659062499785
144885.4724706065,-70.75584735680300205,162890.4191918643,-60.729166271569994,151205.34475789466,-60.3556464518210018,122746.31955079496,-73.030549270413985,152443.33823099228,-64.9816453724949949,144059.93468673063,-81.3602174257199804,154975.49857569434,-67.93400466483498655,151821.82463601021,-73.8197285479479885,146291.81252793259,-65.6828387571370056,145346.25342237825,-69.5587354979159894
147446.73264481748,-84.5740843182649936,164245.6852360372,-61.0897679702430023,151956.1075500603,-67.6473033083960044,124309.17098963938,-64.50072935387800025,152626.09823740366,-71.61215120535399565,144588.49481970861,-72.5750069582360023,155544.44364974351,-70.18806017993099975,152507.93026863435,-72.50855459499999225,146907.13930396991,-65.2752249206969848,145695.96255633806,-72.13897568463298135
148842.57782933787,-68.61564269750698465,165407.02952400353,-61.5199311452099946,153232.41255242111,-78.5873473781619789,126774.99703172312,-80.6424188564109838,153939.5299317887,-57.92218733758200215,145586.48822877511,-72.8554135720389976,155826.3731981417,-67.6478612693809961,152888.5643888231,-78.8251866436579858,147984.35827102252,-70.35300216639498655,146261.26756296759,-84.39672877758599125
149679.09950688803,-73.4490109600390039,166738.71629245697,-71.07509375195698425,155169.0162233701,-63.87107632549400175,128856.87876354512,-69.61854898090697905,155005.99492511913,-53.94692580571899025,147380.79822700835,-76.5522115280350019,156401.77901333468,-68.50963649841898455,153286.92510282453,-87.40633389096598165,149302.9355415599,-87.40768204595499885,147679.31930933609,-73.4088793891440045
150268.08612228756,-69.8768959984489866,167579.71495504439,-63.79942467859699175,156057.54461016564,-59.7320679840309905,129486.18553765248,-68.5834834669219899,155404.35802172806,-60.62616958565600075,150330.34993145941,-68.71685891041298055,158650.39606147238,-77.25020973810399,154820.17465547138,-72.04664423464598125,150339.47534803998,-61.18019804672299225,149035.23751623525,-63.17931899432899425
153089.81140259027,-71.739514654458986,167973.40771865207,-72.54999863344099225,156509.49712112049,-57.65478389669199515,130057.89273027237,-63.7012573462319975,156202.42501752853,-57.06144757136199505,152276.96003343003,-70.20123011646100475,159157.69367163019,-77.25705615396898875,156622.31048906965,-74.81215173037600125,150969.79575984006,-68.0827555818329981,149394.69995544321,-67.76420574184697875
154919.57678226482,-74.02310076249099755,168261.94115280846,-63.7081566543009925,157268.83042934984,-65.9756720854630029,131085.84320613724,-60.95629656692599925,158845.71549080922,-65.14488231972899235,153804.65825792112,-73.1704684654919785,159726.71676011889,-69.133247464578005,157155.99010608202,-73.2365084156290035,151705.16769417355,-63.3524121978179975,150116.73673125834,-72.50529911069000355
155669.1905686069,-81.2561692377209963,169416.11114563389,-63.4083735681229964,161764.24982806037,-62.4059987574160003,132171.18209549588,-61.5603490302549969,159883.18783015431,-66.82490350718398965,154412.80364685852,-71.63162522138398435,161898.82503773197,-69.0425710670120051,158575.98683870829,-70.50269816645899785,152184.91520116568,-71.313576871706999,151092.49136540827,-72.6869805978629981
155889.38005347292,-75.78700425883198455,174542.49791989668,-68.80546577641499065,163237.37239789173,-57.9415937605739938,134251.94830724726,-75.73944787601197925,160972.87982413908,-56.48609936094399565,154738.97185489289,-69.79101699846299285,162742.57787858347,-92.4666039845369876,160198.55105695442,-72.103042993030982,152647.16895322765,-72.0267529516299871,151308.49272531925,-76.22942909809700005
157033.30409614142,-74.1235861953599906,180916.51129445925,-62.18191055997598905,163643.83608331453,-73.61220162667200355,135507.63558514001,-64.2152717985829893,161760.50972437344,-64.85076873573498785,156174.30772270137,-69.37344373504399165,163924.9426425125,-67.2268027075849941,161209.17912376215,-72.11810119267798285,154912.23494046143,-66.23910091982799005,152707.75317188847,-74.0134621111489819
158152.37476682518,-74.49300869251698005,183244.52748986373,-69.2059708565369928,167747.9590327608,-70.9591410901529966,136307.34000955223,-67.87027102567699875,162070.51945269462,-53.44220049580898985,156407.09123847934,-75.16583376054700215,164537.48117064541,-71.45685533667000265,162058.2409349537,-65.1412842196469908,155343.74180109739,-72.7307954499229934,153025.2420174235,-75.9901256455459869
159238.50976196136,-72.8453258428280033,184990.91769020083,-60.42033164691500225,168037.58414360663,-59.2666021948920016,137060.17738523641,-66.1434264702309915,163933.40590402995,-57.5859974206539957,157729.20657403999,-79.0566211418490066,165729.26987296606,-76.3304090138859973,164265.47158458227,-76.9992051484379939,155647.30391028146,-67.36638015024598735,153588.32048515015,-67.80983477029297975
160595.3550698633,-74.0272352169399991,186674.16920534677,-64.91447487636000315,168272.81049105037,-64.0021574358659959,137357.03308103099,-60.9852615866680023,166550.79472728924,-58.5279975802819903,158389.78530804131,-74.2468026432970019,166267.51556100263,-67.15874096469099155,165599.70736129596,-74.1751384376939879,157358.9939341339,-67.78695761932300435,156565.01998674374,-70.43775558445898325
161327.03180380227,-73.50591897109200065,186879.35229808155,-66.10831478693498265,169721.05205210174,-64.609883836283984,137864.69333043533,-62.6199723731100019,167528.79545988824,-62.15611959288999315,158975.11957366311,-65.21421421920300055,166454.80477497905,-66.9580775243749995,167174.2701581654,-69.28341541247598885,158521.36786072904,-67.79128211448499965,157922.34642414698,-64.6576737467549945
162564.4903882071,-76.9584542903049848,188890.76086592095,-62.322372772050002,171794.14569307342,-67.3035022561329864,138117.5371729769,-73.1276687819560035,168797.94654114868,-57.73596519159700315,159807.13852214357,-70.59562129031198175,167229.37651316303,-78.306687627182981,167975.50948281381,-80.09874712063799485,160483.97534865352,-64.31503691744899215,158217.21370979322,-79.10351556845799315
162842.06984487053,-79.0606461290039985,190747.91284177635,-65.5878932567370041,174377.77887390867,-71.084848275452998,138499.31269317499,-64.76550515566398735,169270.51800261555,-82.74353303841900215,160290.30907238458,-68.0470552173489975,169642.56735318284,-78.88292810596300315,169469.54211534866,-77.4940998945830016,161731.09668776218,-76.92268545540500175,158756.04188308265,-69.0007378848590063
164646.64214411425,-72.0726982646369831,192445.67557517311,-64.47550509749200365,175851.58614646781,-64.7530760412109883,140991.84891737593,-63.4825073423959904,170285.98639628976,-62.7494986411569895,161818.67856448035,-72.7556523294749976,170384.70797752322,-68.38093510562299555,170585.25887329025,-85.07734571495498655,162214.32852647862,-65.49012827695398165,159290.19719837591,-72.36646051194600165
168429.40743134886,-73.8075534520349944,194246.70574965704,-61.00402542276599125,176415.71431672405,-63.5622509001619986,141860.80959196789,-63.4969185981569948,171860.81564852082,-58.78362574842900275,162436.76994083983,-72.5920345218999895,170560.97283255134,-69.50432219420099465,170782.93803116077,-71.06243369661598285,162526.51372536401,-71.20847162075298775,161877.13599118992,-68.4800498409140059
170485.15726662608,-75.7080553856089861,194916.73985895992,-67.5484202017539983,177288.73910957018,-61.5647951760980018,145054.11762879356,-60.72464670475699205,172141.27105600616,-56.28065592143499865,163150.29802039979,-71.11898113243799435,170831.24340178045,-69.8496456882569984,171105.1014819298,-69.9774111913829981,162707.27674284385,-67.7101566731219859,165933.59788766424,-82.77692743109599825
172202.94510996303,-80.1154929678289985,195189.17263269931,-64.7361698363729941,177621.67136076723,-68.5133853928049914,148027.98537726786,-79.05158253975500285,173513.57726725368,-60.0434439643530025,165747.49654959898,-73.28925225437200175,173070.63540742415,-82.29165446333900005,174478.94678205436,-83.0366682604119998,163845.69454564424,-72.5771822585309958,166960.76951547912,-79.1363195169989804
172465.56700576976,-78.93149765039098015,197240.75729659943,-63.58454813104199825,178417.1043877135,-74.7147131675440048,148238.63854240953,-65.19724577586799775,175622.7452974656,-56.05869833437199625,165962.0960192896,-71.59512868652200235,173688.46276986292,-83.0630496332090044,177148.00522336445,-69.352230811167004,166700.52632140799,-78.16519222849899475,168885.88353187156,-69.48964809687598155
173056.43497096028,-74.04985608605500125,199442.47527754963,-60.0180647544689944,181206.70847875667,-67.5494973678719928,148995.87388047445,-73.04051749492299415,176484.08249185895,-60.3415389758489906,168720.84297878701,-76.01906322290500355,174463.72533557122,-67.6330961145499996,177463.43655322344,-74.9928428036759836,168255.35732511319,-73.36270732549198185,169172.25566430622,-77.0935484803579809
173489.05188062396,-72.65341054236299065,200478.68193817031,-65.94246634469197915,181561.77125387556,-63.65411142541100255,150637.49972922054,-65.68950320083499125,176942.8124853594,-61.95895360575099155,169080.83985770366,-68.066765161583987,176366.19263834806,-77.1437910519740054,178515.99673754167,-70.18839303866599235,168747.05919606424,-67.0796411721499905,169422.04333265865,-71.61326679601498285
177595.39989316548,-76.84318280187699185,201162.03172757033,-60.4179404852019955,181864.42312973237,-76.0474709247159805,153617.52662244905,-74.2480053946160009,179127.6047216178,-55.3924118078669918,169302.43773506996,-74.6340991891329961,176591.42493692001,-64.17514911603097955,179225.78033807606,-70.79955231677300255,168940.47176387147,-69.64839131065400565,171355.41319226397,-66.8438574544289848
180638.55435825931,-70.94092112661698455,203143.95794803903,-63.7100741515589986,182477.89693125368,-59.27052803142699105,154392.73806940721,-73.5926995649300008,179330.90736271526,-66.0870360598029831,170347.93470268464,-66.5275303949179883,178114.46077283285,-68.01465022274399505,180467.52911494147,-72.09374174931798475,171298.41008860035,-73.15845478457200075,171738.63956772795,-69.3351385920300058
181722.21686479902,-77.86294946270299965,204327.81157821682,-67.94449761655499715,182939.78515828954,-66.99813519493500255,154835.50872476698,-63.81735137102999965,183091.70482434815,-66.22599439576498505,171360.44838752808,-79.75719821415199785,179782.92979998231,-68.1627428686279868,180992.92804904254,-88.06216164730000155,172191.82650060681,-74.91226858208500485,172199.20562915801,-71.0233458994700013
183416.326717233,-71.45050399675397985,205881.29959683013,-61.9357378387930024,183163.82929188507,-58.17905066731100285,157550.14462022181,-62.24002659008900175,185673.21724750511,-61.54070071626199455,171806.57672406313,-72.564591269407998,179996.37038840297,-72.8171084867869919,183507.80767893721,-77.85805458637398125,173712.66578066456,-68.12389503582400585,172591.16913710776,-87.57356161244499015
183835.3742481917,-72.80040087085899325,206798.38070385187,-64.63850587796198935,184155.35716129793,-62.88077615040400285,159478.68961388702,-70.4270378265679821,186438.35091502799,-63.7416857701630019,172630.89892489899,-66.08869514956899105,181066.09713474464,-67.13769049082199535,183909.51352000262,-93.9750253646400036,175244.0343718683,-72.3003731652029838,174587.71632600583,-66.4200869746459828
184972.10144208861,-82.44359503273798825,207081.70271961835,-80.20445900948197935,184923.78003492562,-62.989754087086993,160248.24923991316,-72.5411143795309951,186806.0777879462,-65.2146690415789861,173352.05423715396,-67.6433923429150068,182721.86138157505,-81.93186873625700135,184716.60425342357,-78.82874699498299235,176230.14084917218,-76.37064351154799605,175302.96093180888,-72.53343818430698755
186893.71564989605,-74.1064208832480059,208408.61229293674,-61.91223564716699435,185620.333242057,-68.79623248545800585,161520.27390532498,-71.7277843530209791,187681.66269636723,-54.68137084399700125,173571.86130273706,-70.45201283179798655,183310.75673136405,-74.79402946769698675,184925.63673772371,-80.58770004851399415,176770.67745950042,-70.38160880424598505,177425.53097315213,-87.05966338575299755
187890.93949340398,-80.14195857450499685,209184.11614536038,-64.7740950274069858,187337.84596773681,-62.00524267091299155,161834.77533762134,-64.36833681506300285,187945.53914693654,-55.38395687058100215,174232.56422619893,-72.3915960689189998,186106.52239193837,-69.72992104862498735,185994.20444200556,-73.39171774092798705,178551.60655550215,-68.5708893159109889,177689.07540288475,-70.1639625069499854
189265.46200123856,-75.6235487154660004,209509.33741030598,-63.97430429923899435,188001.98755542097,-65.3389744870320041,162497.48477441981,-80.3388176423469813,188835.80786577217,-62.5888189302589948,174501.08276599565,-66.9231911265430026,188213.55840546956,-66.60592399843699215,186214.51926415604,-70.90090199597898365,179195.12180063865,-64.8933080412830063,178377.9941578339,-67.03663328768399735
189959.08715081011,-76.6518233261099905,211578.57158051432,-63.10128002932499635,188718.57973557872,-69.16873736344800225,167659.24030818973,-60.50516165083999435,189152.65262727086,-56.9372251348819983,174750.53579565647,-64.41838306193599785,188483.88901830636,-71.61052306059599425,187551.22810266715,-72.42774217128800235,179794.37826843693,-67.75255795702500425,179075.12522443173,-68.7699991984579808
191595.90066266545,-67.4711989800559875,213163.66277372194,-63.09286857195499435,188982.61663808361,-61.8489432211769949,168113.73248099325,-60.49456575350399105,189584.10273698591,-82.0006256566019826,175697.64176564283,-65.5721245232829799,189357.8279788295,-64.986516451114994,187727.24766267058,-78.4183983178359934,181852.3957645223,-72.5492208820789981,179790.56611794755,-71.49400774242900505
193217.62845204151,-75.23749918716799785,213464.54136556254,-72.89379223676698385,189286.5849665119,-65.0051244300009896,169497.9213555016,-64.42749750559099175,190515.88109752066,-61.3375178562359904,176792.19665201694,-77.98218877172899925,189985.71557866726,-65.36222247193498425,188567.99811868012,-73.19151949100398705,184197.7051340161,-70.3956239634659934,180264.2608831706,-76.21660058362198215
193652.99463996778,-69.14056844940799325,214007.32301024202,-63.26769511745999325,191359.89186950537,-60.30176502493399905,169996.63606006769,-64.53265124743398905,190842.96525875012,-68.18833105695398425,178691.23936648091,-78.7870857819069951,193569.50871343531,-73.41966622813998785,189138.15698105045,-78.78832747506200435,185605.60251089554,-67.5664298366039869,180798.69906739778,-66.14765786830298535
194242.78797315585,-79.3818774766419889,214823.13731965834,-62.73743742944598955,191608.56951689999,-64.0164374254389938,170843.92856332609,-70.2826561130449929,191189.83950727091,-56.35005738984399655,180465.00555966227,-77.20024629900399285,193911.78609983714,-73.0033464586639976,194728.93359885081,-71.66831483641300315,186680.06394692753,-66.21837429223600655,182204.55242142788,-78.3264513098259836
198395.12482820173,-87.9987545789689986,215050.25932024254,-79.8181789414819886,192261.34720944621,-60.93042719344899165,171386.62452505487,-66.1302642153149803,191760.25013621913,-61.02245524957899615,182004.70512091031,-72.1066982880099939,196427.99258958166,-76.2567041642759873,196121.80247716523,-79.42496499294000465,187928.57130574652,-72.9597284068189819,183523.146495076,-66.4843468020999919
198776.24523660037,-72.11264854392300075,215777.77635399553,-67.96953224012000285,192551.78023353248,-61.0269582797429988,174014.66823304098,-67.64879362470998075,192120.93671734072,-56.5537678772849969,183116.22170927027,-65.85060317206000465,197044.22464755988,-65.9323391940149859,196919.68380476111,-85.6104525543709936,188106.2384679009,-70.387606902426995,184465.834651804,-78.18799910650898225
200220.33503142517,-69.89965374873199225,217548.48513654622,-61.85617516398299615,192870.67536483194,-63.05262430702200025,174401.69232186844,-91.07054666669199575,194209.04062710713,-74.6333777045509803,183491.09768309723,-75.6428151270650058,198606.31134155921,-66.42374124992198835,197997.51317369877,-75.02778560414699855,188956.16350063444,-70.733737280334992,185784.81199073097,-66.32482307960700025
201190.30821240412,-80.9849942863980058,220227.46402070989,-68.53023246687300205,193116.67782066234,-68.9306957106759908,175817.81070643386,-75.98005236672199165,196370.04998496561,-60.4836577593920023,184633.2783037627,-70.1428532378909889,199164.14047663021,-67.15362826500398775,198544.34723472363,-72.01429172438199065,190405.78885906102,-67.16886274745198165,186740.52716152934,-67.5886432675029878
201388.40190274168,-76.4150340225390036,220560.16005814955,-66.88350732740499875,193753.33203585053,-63.28272427045699515,176730.33097917,-67.65111488246498065,198859.61517118445,-59.28663103940598925,185656.07859316775,-75.25026162524699165,200874.89032871203,-68.374706869655,198827.57060861042,-75.3275156071029809,191199.00194828911,-69.9094476885690026,186956.6353782099,-67.79118175520298435
203320.49820005923,-78.43404391608800075,221361.95108164766,-63.07767134616899765,196327.30875103848,-65.1519300771169864,176985.03566902901,-59.49067501839199655,199408.21317975818,-64.838006195068999,186219.1913134923,-74.5089435354639985,202494.17415684191,-68.42342132478199765,199659.85955422648,-77.64619231128398235,192847.76446782999,-69.6060726848969861,187631.00475647738,-67.73808726528798705
203672.76133902452,-75.66052529892999665,221814.42490212757,-65.26984474912299535,197655.45496471291,-74.4938735209509839,177567.26381547099,-63.7243705102369941,200982.5411502448,-63.7961500763209981,186588.42929175202,-71.61804183760997915,203440.10847442884,-70.32061349782600225,203435.30427926495,-82.25499766301697915,194121.31417431398,-82.91682628560900485,188190.55947520719,-74.4144097812219909
204066.75640493678,-72.95558907727399825,222100.75302463568,-71.3816957699149836,199079.59607117359,-63.69959010354799025,178584.45840608319,-71.50314490691900435,201768.81291363463,-60.0384004669920014,186989.87488996835,-72.99960294382498165,204422.99674804383,-68.7579030264510036,204883.69759597844,-76.5084661904359959,195442.40705291897,-68.0649440046989864,188498.25366326425,-77.8910543755029889
204628.03014682444,-76.60284173358598965,223029.85325093607,-63.52862205641000035,199995.12283772424,-60.194561842113998,180129.5249813268,-63.95637211864499225,202311.10336645004,-61.2160040270290008,189169.61489271581,-68.22298663254198885,204918.77909060855,-73.0888403590570019,205913.07359300881,-76.6666370673409855,195733.97135510295,-75.3952086744340019,189044.2401366807,-83.7073165317729885
205112.96947504472,-70.51628440740199685,223688.10359197017,-78.4385948994169834,200645.22675489877,-57.52606481640299285,184337.82917091453,-71.2783529072799805,203502.52692547392,-61.6136770962109918,191020.57358259666,-75.5344288115589959,205761.57651616959,-78.5468736052600034,206112.12747364361,-77.29456714802898855,196409.88889465124,-72.14741732052800655,190723.9668045824,-70.13575435752500175
207278.37739161337,-79.1716397618949938,224096.01655952369,-75.7434110974830045,201353.86268876721,-69.27993316451099275,184919.74086654914,-65.69234446882700215,205284.21681901279,-57.471122080458002,191521.76559949997,-76.31152482223700385,206391.46085261658,-66.38892742230399315,207476.68083673177,-68.0813475365760039,197955.16813044174,-64.77142708048199875,190945.27968302607,-82.3135029711409911
207908.37353557926,-81.7942705136779861,225014.96000525323,-70.9180163842169973,201680.45061959221,-80.74937781579700375,186051.45178144183,-66.3690855674109909,206060.848505318,-55.4810191242199974,193367.15168436163,-73.5149693549159903,209467.45906907353,-67.8462397677189981,208576.54011718251,-88.43170314234399105,198531.71507790315,-74.9047877094529891,191149.19443055644,-68.61428125518099785
208186.08104209757,-81.7259165051490011,226662.33885566409,-68.84682840470398415,203811.69130036246,-68.07718238968899955,186538.35976961738,-63.6155818557810019,206583.45900258846,-58.48645741750199505,194558.13296559497,-72.40588774919899575,210336.40885074845,-85.0666412706679861,210918.69501676221,-69.75093575120800415,199397.40819829742,-70.87940583036498735,194701.6942245576,-71.83419739414398435
209095.1288608519,-78.04599024011397975,226921.55508539878,-61.6318431274279985,204481.68708641021,-61.90903856627500075,189688.71289902582,-70.75206796023400065,208873.86628746533,-60.5730420312539903,195141.24524251914,-69.16219349009699585,211398.12239251338,-67.8884517804629863,212132.68022109221,-75.74345587374199315,199894.97184044289,-67.39346895228800335,196044.01096637564,-69.49106302543498225
212476.18468287411,-69.4550893862629831,227412.91957571534,-66.7768149416610013,204897.92782593705,-59.2952490880559961,190178.00961930512,-74.4895407079029891,211679.92604320103,-67.95303501188698165,196231.47404290214,-78.5978970187219941,215865.48605460655,-67.32288583858598925,213327.90633216373,-74.15964676084999455,200225.0458690551,-64.70444755484098185,196927.06540644105,-64.05770044724900435
212729.75747449045,-70.3277632616869821,227596.3774803392,-84.6120182111719995,205603.8550441378,-63.84480008076700105,190964.98127972512,-73.7571255949739848,213101.19091578482,-60.1908282636560014,196771.57324555318,-73.03987665782298655,216562.9567417093,-75.20266493571398285,214331.53215865652,-68.2227220498120059,201551.59367288745,-72.1704793878789981,198090.75586832698,-75.65020833794898155
216743.54783440267,-73.7097503682939814,228162.57797360578,-66.34496100088099955,206616.16030038069,-64.37371312059698855,191313.42987157915,-64.02998730106997955,214052.42069536539,-66.11864527988998905,197604.97189714818,-80.7036368554149985,218227.22851222781,-72.37987403690800625,215672.63359971221,-74.58546425551298825,202490.51792216992,-73.1974659144059953,199264.72133309098,-73.2164646664739959
217718.79310508801,-80.46827900767999575,230328.62330213715,-68.9233760117149925,208982.89987606536,-56.7911701340229909,192092.48750258914,-75.6040745096379961,214280.07600925719,-66.2599611591069786,198541.64166634499,-74.0939137156029798,219522.90135470566,-69.777345462395999,217353.52326765197,-73.5223482436740025,203519.31752377525,-69.590662593917983,200574.65205676099,-68.798426153459985
221685.37020777485,-70.67677428477497835,232767.46256134508,-64.1498647232979803,210089.26801878969,-59.54938200139198985,193269.51457163108,-64.328011503071991,217044.27597946685,-62.1377861914599945,198809.73303097399,-84.8610587176549981,220690.5120701249,-79.17040584260698185,218233.44214237154,-74.26723826536598915,203835.37775237113,-74.615484360953985,202141.80562178243,-79.48128978374199925
223597.67022222168,-67.319784682465979,234418.3902661975,-65.7082028090649996,212473.42968932644,-59.1948711189279916,194986.3935166346,-63.6513852332049905,218583.85935228621,-70.96675562677700065,199950.9642314266,-79.65238821674699885,221855.38724449121,-77.3018192672639938,221283.52064863887,-75.43302754166700165,204779.32610541633,-62.68518875683498925,202452.17526474252,-74.2344059579319829
225714.03252459747,-72.782330926523002,236477.86663576217,-69.17199828336498485,213177.21175522466,-67.5086630816229839,195512.16731271559,-76.3030842909959969,218772.18377178324,-61.73119331670299885,200808.06840977602,-74.91295235376699655,222305.86536725272,-97.3115898992339789,223118.99022357652,-67.92100675732999065,206056.52565374007,-70.39128061783298985,205042.79654759448,-66.21769667973398985
227217.2318660076,-68.58998149428799685,237374.14929705146,-66.49687511831200465,215130.15304715485,-70.04744558788999565,196729.62207342248,-59.85996442269099285,220222.70596589011,-66.99487101732699985,201089.86150570307,-65.89092930109597985,222908.81892624035,-69.429936243387999,223416.2376148967,-73.00892846416598985,207607.85089055732,-66.5272823859880018,207023.91528889834,-81.754004285812982
227615.7860919928,-70.92287222488198465,238903.80369109683,-75.36445113446100635,217928.39448394243,-64.42522194567999325,202443.96230665213,-57.61922035935899065,223048.56558832577,-72.5145661036229964,204046.56233481085,-70.34688223581397875,224281.39595377647,-68.38460351658000005,224941.21251682475,-74.88069314352199485,208667.00718405697,-62.18833773840499615,208333.72438204517,-73.2007584054200035
228885.44638891712,-70.0436909260899936,240348.08466482408,-68.84522141426799605,218949.48779310707,-67.4872748138400024,205484.1332566314,-69.848513626233,223752.75353678392,-57.60896058002799675,204308.92241683382,-73.5070693803189951,227228.19082320997,-77.62763029979598135,225472.22447903747,-76.0812396099420025,209242.25593607997,-67.6282704074089904,210096.43829194328,-67.9896253147269929
231141.50298335772,-76.22392494071999605,241211.93002396124,-57.7687590937339903,219165.07934859287,-64.5515236260920059,206490.67555074441,-70.24090876678098965,224239.29454669667,-56.7477278892660022,205800.00803591916,-77.6698670544699891,227512.74710268178,-68.0785724248599988,228113.6789112067,-72.1076986985839878,210680.063338495,-73.7803523786809873,210274.71009306733,-63.89310112403799705
231816.17322815442,-75.9301890327409976,241477.54382620639,-62.94033574974500285,220809.79193977964,-56.659929768059001,208579.30833131749,-61.20235254177399015,224593.87278892113,-70.8258104762649905,207671.46883822812,-69.6179655465300013,228456.75668051962,-66.9242015342339866,229080.31123481519,-83.12924814595700675,212166.2865081848,-70.33362446784798265,212907.95206464674,-69.40558621847600285
232610.59181077627,-69.2828186663699908,242669.11641052344,-57.76798951053000025,221618.46199886347,-65.84900360003899755,211174.10970675599,-66.64650917383099205,225003.29662806281,-60.08761516431700005,209107.26974257488,-68.0290673786199986,228752.86709256641,-73.297388027322995,229461.70092375406,-81.0176019297369973,212796.35550199682,-68.15343510407498655,213816.17245671193,-72.2758189132719903
234678.94111092012,-73.57280661241398405,243728.06648143378,-68.4831952984589803,226471.04698072824,-69.37380530711598655,211611.05961444895,-66.48416176706899685,226751.20767743456,-63.8843817028719909,210595.03321256962,-68.39824473762399715,231669.24850552214,-68.9543612395810041,229939.34697764063,-70.98356423933100215,214627.2496506081,-62.095919841387001,214072.38067234619,-68.6448925532489793
234880.99966830249,-84.37047597192898225,243958.36815582088,-67.30237054027298855,227474.26000658026,-76.2869134593979934,212228.02948378444,-69.007991649129991,227716.11184764452,-65.4204339267709825,210923.66715520954,-73.60317474248998315,236810.43427813156,-73.560700640755982,230231.17299619589,-81.666109648456995,215308.19465076641,-72.481341581050003,215105.02728123488,-68.5526549965189813
235072.62014105233,-74.0672304069520063,245832.12629907083,-70.8089030475189813,228895.50593276747,-60.78203224981699265,214062.24127883346,-62.1082776204479925,228959.78797246704,-57.85992949167000155,211379.50669841365,-81.6041780536710061,237178.44661712127,-70.1862391849369939,231325.37487612351,-72.83388844454398715,217475.47094279628,-68.9207819794050064,215566.001494962,-66.07097651243898875
236440.44871053964,-95.4401888558059848,248583.05968304138,-61.94655647268800155,230361.1307283478,-64.9649621713589906,214470.95003060811,-63.4503584833629899,230415.45968476423,-63.13307080195299615,212192.03454667687,-83.9889751576299941,237407.31425617181,-75.6369806118949836,232325.75229563982,-82.1186272947369954,217909.64021988982,-82.5336158473809856,216565.32086100272,-67.21125982742299225
236783.39011401613,-72.89102225464398515,248812.48298471163,-64.35777511089500515,232414.10777266736,-55.8959800554680013,214959.66618610026,-60.414352332017003,232651.22423915838,-54.8221488235270014,214145.1530531089,-77.15698188943500175,238289.23930090658,-74.15710096235099485,232587.39960366496,-82.1047253266409879,218631.75486497785,-67.8644258684399799,216809.26471220714,-74.4636595675569876
